transaction_id,transaction_timestamp,transaction_hour,transaction_day_of_week,amount,transaction_type,customer_id,customer_age,account_age_days,customer_region,income_level,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount_7d,deviation_from_avg_amount,is_international,merchant_risk_score,device_type,is_new_device,previous_fraud_count,is_night_transaction,high_amount_flag,fraud,true_risk_score
TXN0019367,13/03/2024 15:48,15,Wednesday,488.61,online,CUST003531,45,4048,North,low,1,3,53.1,435.51,0,0.438,mobile,0,0,0,0,0,0.1842
TXN0019368,05/02/2024 3:51,3,Monday,96.09,online,CUST001723,19,939,North,medium,2,11,10.15,85.94,0,0.522,mobile,1,0,1,0,0,0.366
TXN0019369,31/01/2024 9:57,9,Wednesday,33.56,POS,CUST003231,36,2341,Central,medium,2,5,56.09,-22.53,0,0.535,mobile,1,0,0,0,0,0.1677
TXN0019370,29/03/2024 0:00,0,Friday,24.05,POS,CUST005695,29,4961,East,low,1,6,42.97,-18.92,0,0.229,mobile,0,1,1,0,0,0.3592
TXN0019371,06/06/2024 17:19,17,Thursday,79.75,POS,CUST005851,33,509,South,high,3,2,228.16,-148.41,0,0.213,mobile,0,0,0,0,0,0
TXN0019372,01/01/2024 17:46,17,Monday,84.69,POS,CUST002211,46,2264,North,medium,2,7,23.63,61.06,0,0.388,desktop,0,0,0,0,0,0.0173
TXN0019373,03/02/2024 5:24,5,Saturday,16.68,online,CUST003628,34,3108,South,low,0,4,18.21,-1.53,0,0.291,mobile,0,0,1,0,0,0.1564
TXN0019374,10/06/2024 9:19,9,Monday,7.27,online,CUST000583,18,547,Central,medium,2,4,23.96,-16.69,0,0.374,mobile,0,0,0,0,0,0.0469
TXN0019375,19/02/2024 9:54,9,Monday,134.31,POS,CUST004192,53,1126,North,medium,0,11,54.12,80.19,0,0.375,mobile,0,0,0,0,0,0.0174
TXN0019376,16/04/2024 0:16,0,Tuesday,45.84,online,CUST002163,48,1365,West,low,0,4,115.16,-69.32,0,0.312,mobile,0,1,1,0,0,0.2906
TXN0019377,17/01/2024 1:10,1,Wednesday,251.96,POS,CUST000849,58,2197,Central,low,0,4,91.84,160.12,0,0.305,desktop,1,0,1,0,0,0.3467
TXN0019378,12/05/2024 4:28,4,Sunday,34.82,POS,CUST004647,25,1972,East,medium,0,4,182.84,-148.02,0,0.625,mobile,0,0,1,0,0,0.206
TXN0019379,01/03/2024 9:58,9,Friday,56.99,online,CUST005313,27,127,East,low,2,2,77.31,-20.32,0,0.303,desktop,0,0,0,0,0,0
TXN0019380,28/02/2024 20:35,20,Wednesday,371.26,online,CUST002585,29,1245,West,medium,0,6,102.55,268.71,0,0.125,mobile,0,0,0,0,0,0
TXN0019381,03/06/2024 14:59,14,Monday,87.95,transfer,CUST004391,48,4386,West,high,1,4,33.76,54.19,0,0.725,mobile,0,1,0,0,0,0.3549
TXN0019382,30/03/2024 5:23,5,Saturday,128.41,online,CUST001216,44,1109,North,high,2,6,99.62,28.79,0,0.444,mobile,1,0,1,0,0,0.2974
TXN0019383,04/04/2024 19:41,19,Thursday,121.79,transfer,CUST000927,47,2341,Central,low,1,5,66.61,55.18,0,0.532,mobile,0,0,0,0,0,0.0252
TXN0019384,25/05/2024 2:38,2,Saturday,90.46,online,CUST003070,39,3800,Central,medium,2,6,59.52,30.94,0,0.394,mobile,0,0,1,0,0,0.1242
TXN0019385,17/05/2024 2:12,2,Friday,194.5,POS,CUST001608,,1061,East,high,0,7,29.43,165.07,0,0.695,desktop,0,0,1,0,0,0.2043
TXN0019386,26/04/2024 4:45,4,Friday,27.84,POS,CUST000140,48,3482,South,high,1,5,98.68,-70.84,0,0.155,mobile,0,0,1,0,0,0.2128
TXN0019387,20/01/2024 19:30,19,Saturday,55.34,POS,CUST002961,39,4061,North,low,2,2,37.21,18.13,0,0.247,desktop,1,0,0,0,0,0.1432
TXN0019388,02/01/2024 6:27,6,Tuesday,111.94,POS,CUST000722,41,2272,East,high,0,9,18.49,93.45,0,0.142,desktop,0,0,0,0,0,0.0009
TXN0019389,05/05/2024 15:23,15,Sunday,90.62,POS,CUST000529,27,3353,North,medium,4,6,17.03,73.59,0,0.141,mobile,0,0,0,0,0,0.164
TXN0019390,24/04/2024 1:51,1,Wednesday,171.64,online,CUST000607,30,985,South,high,0,10,52.58,119.06,0,0.362,mobile,1,0,1,0,0,0.3194
TXN0019391,06/04/2024 5:22,5,Saturday,215.79,online,CUST005028,31,1703,South,medium,2,5,103.53,112.26,0,0.072,unknown,0,0,1,0,0,0.214
TXN0019392,08/05/2024 7:25,7,Wednesday,36.66,transfer,CUST003275,54,3275,East,low,3,2,155.81,-119.15,0,0.314,mobile,0,1,0,0,0,0.1034
TXN0019393,23/06/2024 16:40,16,Sunday,129.54,online,CUST003111,56,399,North,medium,4,1,16.82,112.72,1,0.168,mobile,0,0,0,0,0,0.4253
TXN0019394,19/01/2024 5:54,5,Friday,154.47,online,CUST003794,58,101,Central,medium,2,4,18.35,136.12,0,0.14,mobile,1,0,1,0,0,0.3631
TXN0019395,19/03/2024 4:19,4,Tuesday,200.48,POS,CUST002122,26,4242,North,medium,1,7,16.48,184,0,0.161,mobile,0,0,1,0,0,0.1585
TXN0019396,01/01/2024 15:39,15,Monday,137.45,online,CUST003646,50,1227,South,medium,3,7,22.89,114.56,1,0.242,mobile,0,1,0,0,0,0.335
TXN0019397,19/05/2024 14:48,14,Sunday,158.25,transfer,CUST004775,46,3031,West,low,2,4,25.13,133.12,0,0.191,desktop,0,0,0,0,0,0.0007
TXN0019398,23/03/2024 10:38,10,Saturday,213.37,online,CUST000429,42,1291,Central,high,2,1,84.93,128.44,1,0.131,mobile,0,0,0,0,0,0.2086
TXN0019399,11/05/2024 19:09,19,Saturday,29.11,POS,CUST003938,41,1010,West,medium,0,6,68.33,-39.22,0,0.122,unknown,0,0,0,0,0,0.0557
TXN0019400,31/05/2024 3:18,3,Friday,71.62,POS,CUST000165,22,3734,North,medium,1,5,143.98,-72.36,0,0.514,mobile,0,0,1,0,0,0.1758
TXN0019401,31/05/2024 11:13,11,Friday,95.24,online,CUST001201,33,3608,North,medium,4,1,127.45,-32.21,0,0.352,mobile,0,1,0,0,0,0.3017
TXN0019402,10/03/2024 14:04,14,Sunday,108.98,online,CUST004683,59,2801,East,low,2,7,76.66,32.32,0,0.184,mobile,0,0,0,0,0,0
TXN0019403,27/03/2024 1:52,1,Wednesday,62.73,POS,CUST001514,33,4068,South,medium,1,5,145.86,-83.13,0,0.192,desktop,1,0,1,0,0,0.3522
TXN0019404,31/05/2024 14:34,14,Friday,107.09,online,CUST004529,39,833,East,low,1,5,38.34,68.75,0,0.531,mobile,0,0,0,0,0,0.0029
TXN0019405,21/05/2024 12:01,12,Tuesday,322.89,online,CUST000095,35,4251,North,medium,0,8,14.05,308.84,1,0.487,unknown,0,0,0,0,0,0.2304
TXN0019406,26/06/2024 22:27,22,Wednesday,96.45,POS,CUST003317,34,3468,South,medium,1,7,168.68,-72.23,0,0.355,mobile,0,0,0,0,0,0.0119
TXN0019407,29/01/2024 23:28,23,Monday,115.98,online,CUST004880,25,738,West,low,1,5,70.36,45.62,0,0.091,mobile,0,0,1,0,0,0.1795
TXN0019408,19/01/2024 6:21,6,Friday,304.2,online,CUST004421,29,3692,West,medium,2,5,64.16,240.04,0,0.392,mobile,0,0,0,0,0,0.0221
TXN0019409,30/04/2024 22:16,22,Tuesday,68.64,online,CUST003536,36,3119,Central,low,1,2,39.08,29.56,0,0.173,mobile,0,0,0,0,0,0
TXN0019410,02/04/2024 9:35,9,Tuesday,23,transfer,CUST002622,36,3487,West,medium,2,6,150.6,-127.6,0,0.79,desktop,0,0,0,0,0,0.2152
TXN0019411,27/02/2024 17:12,17,Tuesday,62.1,online,CUST005599,56,3114,North,high,1,2,40.39,21.71,0,0.32,mobile,0,0,0,0,0,0.0287
TXN0019412,22/06/2024 23:09,23,Saturday,499.16,POS,CUST001694,20,3876,East,medium,2,4,42.28,456.88,0,0.144,mobile,0,0,1,0,0,0.3861
TXN0019413,27/01/2024 4:50,4,Saturday,1078.8,POS,CUST002245,39,4167,West,medium,2,7,91.78,987.02,0,0.427,desktop,0,0,1,1,0,0.5345
TXN0019414,02/04/2024 6:33,6,Tuesday,233.06,ATM,CUST000291,35,3009,North,low,1,3,69.8,163.26,0,0.265,unknown,1,0,0,0,0,0.1304
TXN0019415,27/05/2024 23:40,23,Monday,182.91,POS,CUST003964,29,2783,Central,medium,4,4,131.89,51.02,1,0.109,mobile,0,0,1,0,0,0.5896
TXN0019416,27/03/2024 9:34,9,Wednesday,35.25,transfer,CUST001638,19,2416,South,high,0,6,25.75,9.5,0,0.144,desktop,0,0,0,0,0,0.0529
TXN0019417,08/06/2024 1:51,1,Saturday,172.75,POS,CUST004338,30,96,East,medium,2,4,27.48,145.27,0,0.134,mobile,0,0,1,0,0,0.176
TXN0019418,23/06/2024 13:02,13,Sunday,608.22,POS,CUST002644,,408,Central,low,2,3,36.18,572.04,0,0.466,mobile,0,0,0,1,0,0.3405
TXN0019419,09/03/2024 10:32,10,Saturday,243.94,POS,CUST004877,37,4830,South,low,0,2,89.57,154.37,0,0.195,desktop,0,0,0,0,0,0.0313
TXN0019420,08/01/2024 16:34,16,Monday,20.78,online,CUST001950,24,4923,Central,low,2,3,51.14,-30.36,0,0.053,mobile,0,0,0,0,0,0
TXN0019421,22/04/2024 8:27,8,Monday,368.45,online,CUST002383,56,3239,West,low,2,3,63.61,304.84,0,0.145,mobile,0,1,0,0,0,0.1704
TXN0019422,14/05/2024 23:26,23,Tuesday,219.03,online,CUST003271,33,3103,North,medium,3,7,189.26,29.77,0,0.217,mobile,0,0,1,0,0,0.2058
TXN0019423,21/05/2024 0:51,0,Tuesday,152.21,POS,CUST000808,30,762,West,low,2,8,13.82,138.39,0,0.496,unknown,0,0,1,0,0,0.1763
TXN0019424,04/01/2024 11:51,11,Thursday,103.7,transfer,CUST001950,18,3208,North,low,1,3,320.95,-217.25,0,0.423,desktop,0,1,0,0,0,0.1348
TXN0019425,28/01/2024 21:54,21,Sunday,127.06,online,CUST003322,21,4024,North,medium,3,8,106.63,20.43,0,0.185,mobile,1,1,0,0,0,0.264
TXN0019426,07/04/2024 9:08,9,Sunday,17.55,POS,CUST000256,33,2594,North,medium,0,5,66.77,-49.22,0,0.134,mobile,0,1,0,0,0,0.1108
TXN0019427,08/02/2024 21:42,21,Thursday,93.54,transfer,CUST001044,36,893,East,medium,0,5,97.73,-4.19,0,0.456,mobile,0,0,0,0,0,0.0319
TXN0019428,14/02/2024 13:08,13,Wednesday,95.73,transfer,CUST000681,32,1519,North,medium,5,1,55.54,40.19,0,0.057,desktop,0,1,0,0,0,0.2886
TXN0019429,23/02/2024 5:50,5,Friday,77.11,online,CUST005316,47,4860,East,medium,0,3,48.7,28.41,0,0.276,desktop,0,0,1,0,0,0.1906
TXN0019430,22/04/2024 13:08,13,Monday,104.88,POS,CUST003417,37,1857,East,low,4,6,132.47,-27.59,0,0.241,mobile,0,0,0,0,0,0.2025
TXN0019431,29/05/2024 19:56,19,Wednesday,170.69,online,CUST000976,33,3662,South,medium,1,6,47.74,122.95,0,0.106,desktop,0,0,0,0,0,0
TXN0019432,02/03/2024 9:31,9,Saturday,160.62,POS,CUST005080,35,317,Central,low,2,1,292.22,-131.6,0,0.412,mobile,0,0,0,0,0,0
TXN0019433,06/06/2024 10:03,10,Thursday,410.03,online,CUST003817,62,4881,East,low,2,9,44.95,365.08,0,0.457,mobile,1,0,0,0,0,0.175
TXN0019434,14/05/2024 3:39,3,Tuesday,2175.99,online,CUST005095,48,2342,Central,low,1,6,118.05,2057.94,0,0.168,mobile,0,0,1,1,0,0.5773
TXN0019435,21/01/2024 19:31,19,Sunday,13.97,transfer,CUST001649,36,356,Central,medium,4,5,60.33,-46.36,0,0.118,mobile,1,0,0,0,0,0.3255
TXN0019436,01/04/2024 7:00,7,Monday,42.93,POS,CUST000238,47,3185,West,high,1,4,19.74,23.19,0,0.016,desktop,0,0,0,0,0,0.0492
TXN0019437,06/01/2024 2:27,2,Saturday,153.93,online,CUST000938,34,806,South,low,1,8,32.16,121.77,0,0.299,unknown,1,0,1,0,0,0.3868
TXN0019438,23/04/2024 21:08,21,Tuesday,185.22,transfer,CUST004121,46,1130,East,medium,2,5,78.39,106.83,0,0.176,desktop,0,0,0,0,0,0
TXN0019439,16/02/2024 13:46,13,Friday,104.61,POS,CUST002066,36,1604,West,high,1,7,109.63,-5.02,0,0.437,desktop,0,0,0,0,0,0.004
TXN0019440,18/01/2024 4:42,4,Thursday,161.74,online,CUST005508,21,1461,North,medium,0,5,82.43,79.31,0,0.292,mobile,1,0,1,0,0,0.3412
TXN0019441,27/06/2024 2:30,2,Thursday,34,online,CUST001446,59,1095,West,medium,3,8,118.8,-84.8,0,0.27,desktop,0,1,1,0,0,0.3237
TXN0019442,06/02/2024 9:16,9,Tuesday,73,online,CUST003142,33,3395,East,low,2,4,44.47,28.53,0,0.076,mobile,0,0,0,0,0,0.0177
TXN0019443,25/03/2024 8:11,8,Monday,79.52,POS,CUST000582,36,4194,East,high,4,6,92.1,-12.58,0,0.065,desktop,0,0,0,0,0,0.2177
TXN0019444,02/06/2024 14:30,14,Sunday,67.27,online,CUST000348,46,979,West,low,5,3,49.85,17.42,0,0.364,desktop,0,0,0,0,0,0.1905
TXN0019445,16/04/2024 0:16,0,Tuesday,284.13,online,CUST002304,45,3352,North,medium,3,5,162.98,121.15,0,0.459,desktop,1,0,1,0,0,0.3807
TXN0019446,12/01/2024 16:08,16,Friday,585.94,POS,CUST000638,31,551,East,low,2,5,88.71,497.23,0,0.077,mobile,0,0,0,1,0,0.4412
TXN0019447,09/04/2024 12:15,12,Tuesday,57.78,online,CUST004480,18,752,East,low,0,3,109.07,-51.29,0,0.471,desktop,0,0,0,0,0,0
TXN0019448,08/06/2024 11:55,11,Saturday,65.61,POS,CUST000790,35,4806,South,medium,2,8,54.8,10.81,0,0.242,desktop,0,0,0,0,0,0
TXN0019449,07/01/2024 20:43,20,Sunday,66.81,online,CUST005711,42,2564,East,high,4,3,130.53,-63.72,0,0.101,desktop,0,0,0,0,0,0.1309
TXN0019450,01/06/2024 7:08,7,Saturday,165.46,POS,CUST000293,37,4342,North,high,3,4,132.11,33.35,0,0.312,mobile,0,0,0,0,0,0.0229
TXN0019451,19/04/2024 1:20,1,Friday,524.22,POS,CUST003070,30,3291,West,high,5,8,147.82,376.4,0,0.139,mobile,0,0,1,1,0,0.6248
TXN0019452,03/02/2024 14:28,14,Saturday,267.32,online,CUST000973,45,1893,Central,low,0,9,48.04,219.28,0,0.032,desktop,1,1,0,0,0,0.2658
TXN0019453,20/04/2024 5:28,5,Saturday,11.77,online,CUST004512,33,553,South,high,1,4,49.18,-37.41,0,0.309,mobile,1,0,1,0,0,0.3489
TXN0019454,19/06/2024 10:05,10,Wednesday,42.61,POS,CUST004291,35,2036,North,high,2,8,34.65,7.96,0,0.564,mobile,0,0,0,0,0,0.0382
TXN0019455,02/02/2024 14:31,14,Friday,434.69,transfer,CUST005129,46,658,West,high,2,5,137.3,297.39,0,0.526,mobile,0,0,0,0,0,0
TXN0019456,27/03/2024 14:10,14,Wednesday,112.16,ATM,CUST005706,,2245,Central,high,0,3,32.84,79.32,0,0.259,desktop,0,0,0,0,0,0
TXN0019457,23/01/2024 16:10,16,Tuesday,41.29,online,CUST000826,33,1828,South,medium,3,5,85.42,-44.13,0,0.387,desktop,0,0,0,0,0,0
TXN0019458,17/05/2024 20:45,20,Friday,222.95,online,CUST002204,41,3345,East,medium,0,6,67.7,155.25,0,0.506,mobile,0,0,0,0,0,0
TXN0019459,24/06/2024 8:09,8,Monday,25.12,POS,CUST000808,44,2946,East,medium,1,6,29.19,-4.07,0,0.114,mobile,0,0,0,0,0,0.0263
TXN0019460,04/05/2024 22:38,22,Saturday,211,online,CUST004911,31,4510,South,medium,2,6,143.8,67.2,0,0.031,mobile,0,0,0,0,0,0.0441
TXN0019461,09/01/2024 7:06,7,Tuesday,73.58,POS,CUST003465,33,1835,North,medium,1,9,93.34,-19.76,0,0.568,mobile,0,0,0,0,0,0
TXN0019462,08/06/2024 19:19,19,Saturday,76.23,POS,CUST003537,49,4501,Central,low,1,7,60.11,16.12,0,0.217,desktop,0,0,0,0,0,0.0392
TXN0019463,27/04/2024 2:40,2,Saturday,105.74,online,CUST005562,40,4035,East,high,0,3,34.05,71.69,0,0.353,mobile,1,0,1,0,0,0.306
TXN0019464,12/04/2024 4:26,4,Friday,107.76,transfer,CUST002205,50,227,East,low,0,2,6.16,101.6,0,0.278,mobile,0,0,1,0,0,0.1481
TXN0019465,21/05/2024 18:51,18,Tuesday,76.27,online,CUST000271,48,2447,South,medium,0,5,15.82,60.45,1,0.667,mobile,0,0,0,0,0,0.2913
TXN0019466,26/01/2024 16:09,16,Friday,29.12,ATM,CUST005746,31,78,West,medium,3,8,45.51,-16.39,0,0.206,mobile,1,0,0,0,0,0.1984
TXN0019467,03/06/2024 8:18,8,Monday,139.23,transfer,CUST002219,43,2549,Central,low,4,6,,93.27,0,0.174,mobile,1,0,0,0,0,0.3264
TXN0019468,24/04/2024 3:54,3,Wednesday,126.24,POS,CUST000895,38,3944,East,medium,0,3,35.95,90.29,0,0.301,desktop,0,0,1,0,0,0.2054
TXN0019469,09/05/2024 2:58,2,Thursday,230.39,online,CUST003564,53,765,East,low,0,2,30.36,200.03,0,0.304,mobile,0,0,1,0,0,0.2235
TXN0019470,01/06/2024 12:45,12,Saturday,74.83,transfer,CUST001827,29,2726,South,low,1,7,150.26,-75.43,0,0.435,desktop,0,0,0,0,0,0.0053
TXN0019471,28/02/2024 11:31,11,Wednesday,167.42,online,CUST000638,38,3974,Central,low,2,3,246.98,-79.56,0,0.24,mobile,0,0,0,0,0,0.0474
TXN0019472,04/05/2024 1:04,1,Saturday,21.51,online,CUST002138,29,2598,North,low,1,5,121.68,-100.17,0,0.326,mobile,0,0,1,0,0,0.2182
TXN0019473,28/05/2024 12:44,12,Tuesday,125.39,online,CUST000358,39,3838,South,medium,0,1,55.1,70.29,0,0.358,desktop,0,0,0,0,0,0.0137
TXN0019474,12/03/2024 23:43,23,Tuesday,279.98,online,CUST005130,59,3596,North,low,1,7,12.61,267.37,0,0.611,mobile,0,0,1,0,0,0.1476
TXN0019475,26/03/2024 13:28,13,Tuesday,227.99,transfer,CUST005831,18,520,Central,medium,1,3,60.24,167.75,0,0.22,mobile,0,1,0,0,0,0.1596
TXN0019476,23/03/2024 8:46,8,Saturday,81.98,online,CUST005009,46,1806,West,low,1,4,202.22,-120.24,0,0.463,desktop,1,0,0,0,0,0.1444
TXN0019477,23/06/2024 6:14,6,Sunday,60.45,online,CUST003364,42,1517,West,low,1,11,27.77,32.68,0,0.288,desktop,1,0,0,0,0,0.1614
TXN0019478,16/03/2024 8:07,8,Saturday,25.13,online,CUST003179,18,337,East,medium,1,5,93.37,-68.24,0,0.074,desktop,0,0,0,0,0,0
TXN0019479,12/03/2024 8:49,8,Tuesday,68.07,POS,CUST001285,48,3099,East,low,1,5,29.59,38.48,0,0.23,mobile,0,0,0,0,0,0.0514
TXN0019480,05/03/2024 16:03,16,Tuesday,210.01,POS,CUST004282,42,3722,West,medium,2,8,92.81,117.2,0,0.63,mobile,0,1,0,0,0,0.1253
TXN0019481,20/01/2024 20:32,20,Saturday,50.65,POS,CUST004833,35,3711,North,medium,1,4,15.48,35.17,0,0.341,mobile,0,1,0,0,0,0.1298
TXN0019482,09/05/2024 20:08,20,Thursday,148.4,POS,CUST005620,39,3963,South,medium,3,8,180.78,-32.38,0,0.177,mobile,0,0,0,0,0,0.0612
TXN0019483,16/04/2024 2:39,2,Tuesday,36.57,ATM,CUST001050,51,4073,North,medium,1,3,82.51,-45.94,0,0.25,unknown,0,1,1,0,0,0.2862
TXN0019484,08/02/2024 9:44,9,Thursday,173.4,ATM,CUST000383,25,2722,North,medium,0,3,90.41,82.99,0,0.259,mobile,0,0,0,0,0,0
TXN0019485,10/03/2024 19:39,19,Sunday,29.97,POS,CUST002023,44,2682,East,low,2,6,41.27,-11.3,0,0.4,mobile,0,0,0,0,0,0.032
TXN0019486,10/02/2024 14:58,14,Saturday,44.01,online,CUST002075,41,966,South,medium,1,4,25.94,18.07,0,0.195,mobile,0,0,0,0,0,0
TXN0019487,29/01/2024 1:50,1,Monday,70.47,online,CUST000312,50,1459,North,medium,0,9,70.4,0.07,0,0.435,desktop,0,0,1,0,0,0.1838
TXN0019488,02/05/2024 9:51,9,Thursday,91.3,transfer,CUST000439,18,2532,East,high,1,2,88.97,2.33,0,0.094,mobile,0,1,0,0,0,0.1699
TXN0019489,09/04/2024 9:22,9,Tuesday,213.67,online,CUST002111,27,4612,South,low,0,2,42.63,171.04,0,0.127,desktop,0,0,0,0,0,0
TXN0019490,15/02/2024 10:43,10,Thursday,790.47,online,CUST000800,32,2434,West,medium,2,3,237.83,552.64,0,0.498,desktop,0,0,0,1,0,0.3972
TXN0019491,10/01/2024 0:26,0,Wednesday,58.64,transfer,CUST001852,48,2971,South,low,1,3,79.16,-20.52,0,0.346,mobile,0,0,1,0,0,0.1331
TXN0019492,11/04/2024 20:30,20,Thursday,86.24,online,CUST001539,25,3860,East,medium,2,10,71.23,15.01,0,0.149,mobile,0,0,0,0,0,0.0237
TXN0019493,12/05/2024 3:46,3,Sunday,201.94,POS,CUST000392,35,2949,North,low,2,4,216.71,-14.77,0,0.347,mobile,0,0,1,0,0,0.166
TXN0019494,28/01/2024 3:01,3,Sunday,29.55,POS,CUST002764,18,1517,East,medium,1,3,23.79,5.76,0,0.108,mobile,0,0,1,0,0,0.1882
TXN0019495,27/04/2024 10:09,10,Saturday,35.71,POS,CUST003493,46,2951,North,high,2,3,103.17,-67.46,0,0.111,mobile,0,0,0,0,0,0.0383
TXN0019496,28/01/2024 14:40,14,Sunday,56.41,online,CUST002028,49,2689,North,low,1,8,53.6,2.81,0,0.081,mobile,0,0,0,0,0,0
TXN0019497,03/04/2024 0:11,0,Wednesday,199.82,online,CUST002163,31,1743,West,low,0,6,66.63,133.19,0,0.269,unknown,1,1,1,0,0,0.5497
TXN0019498,06/01/2024 23:09,23,Saturday,450.56,transfer,CUST003183,25,1569,South,medium,1,4,34.23,416.33,0,0.27,mobile,0,0,1,0,0,0.3463
TXN0019499,09/05/2024 6:42,6,Thursday,147.4,online,CUST005893,45,4756,North,high,2,5,75.97,71.43,0,0.443,mobile,0,0,0,0,0,0.0092
TXN0019500,09/03/2024 12:25,12,Saturday,63.12,online,CUST000422,38,3440,South,medium,1,5,20.16,42.96,0,0.129,unknown,0,0,0,0,0,0.045
TXN0019501,22/02/2024 14:58,14,Thursday,4782.2,transfer,CUST002825,38,3460,Central,medium,1,5,62.25,4719.95,0,0.11,mobile,0,0,0,1,0,0.3569
TXN0019502,23/03/2024 21:09,21,Saturday,30.24,online,CUST001606,47,1558,South,medium,1,6,56.01,-25.77,0,0.156,mobile,0,0,0,0,0,0
TXN0019503,02/05/2024 22:42,22,Thursday,10.44,online,CUST003166,39,3775,North,low,2,4,77.78,-67.34,0,0.45,unknown,1,0,0,0,0,0.1542
TXN0019504,12/06/2024 7:57,7,Wednesday,112.46,online,CUST002787,45,4032,South,high,1,5,51,61.46,0,0.073,mobile,0,1,0,0,0,0.1054
TXN0019505,28/05/2024 7:13,7,Tuesday,568.32,ATM,CUST005595,25,3930,North,medium,2,3,196.46,371.86,0,0.231,mobile,0,0,0,1,0,0.1996
TXN0019506,08/04/2024 10:38,10,Monday,99.98,POS,CUST004517,21,347,South,high,1,7,57.19,42.79,0,0.351,mobile,0,0,0,0,0,0.0037
TXN0019507,19/06/2024 5:44,5,Wednesday,151.95,online,CUST002326,42,4449,North,low,1,8,83.69,68.26,0,0.28,mobile,0,0,1,0,0,0.2487
TXN0019508,23/02/2024 11:17,11,Friday,17.45,POS,CUST004302,44,864,West,medium,2,5,216.81,-199.36,1,0.195,mobile,0,0,0,0,0,0.2551
TXN0019509,11/01/2024 13:21,13,Thursday,37.24,POS,CUST002342,61,3967,Central,medium,0,2,67.27,-30.03,0,0.115,desktop,0,0,0,0,0,0
TXN0019510,27/01/2024 2:32,2,Saturday,74.02,online,CUST005382,52,4816,North,medium,0,6,45.4,28.62,0,0.194,desktop,0,1,1,0,0,0.2991
TXN0019511,08/02/2024 4:53,4,Thursday,479.98,POS,CUST003014,50,4600,Central,low,2,6,71.84,408.14,0,0.112,mobile,1,1,1,0,0,0.6074
TXN0019512,23/04/2024 16:09,16,Tuesday,117.71,POS,CUST002374,29,1395,East,medium,1,6,17.69,100.02,0,0.416,mobile,0,0,0,0,0,0.0196
TXN0019513,15/04/2024 16:51,16,Monday,150.95,online,CUST002418,,3987,North,medium,2,4,43.15,107.8,0,0.448,mobile,0,0,0,0,0,0.018
TXN0019514,19/03/2024 5:41,5,Tuesday,54.22,online,CUST004651,51,3676,West,medium,3,8,31.18,23.04,0,0.039,desktop,0,0,1,0,0,0.2076
TXN0019515,27/02/2024 0:05,0,Tuesday,33.9,POS,CUST001492,18,4258,Central,medium,1,7,36.37,-2.47,0,0.458,desktop,0,0,1,0,0,0.1515
TXN0019516,13/06/2024 4:09,4,Thursday,65.48,transfer,CUST005542,52,873,Central,medium,0,3,55.26,10.22,0,0.273,mobile,1,0,1,0,0,0.354
TXN0019517,03/05/2024 6:29,6,Friday,8.35,POS,CUST005710,29,3647,North,low,1,5,193.22,-184.87,0,0.311,mobile,0,0,0,0,0,0.0428
TXN0019518,06/06/2024 8:38,8,Thursday,33.74,transfer,CUST000078,52,3811,West,low,0,4,77.27,-43.53,0,,desktop,0,0,0,0,0,0.0214
TXN0019519,24/05/2024 11:16,11,Friday,67.41,online,CUST004408,37,1038,South,medium,2,11,18.4,49.01,0,0.305,unknown,0,0,0,0,0,0.0145
TXN0019520,08/02/2024 9:36,9,Thursday,76.24,POS,CUST004404,40,923,South,high,1,6,11.48,64.76,0,0.554,mobile,0,0,0,0,0,0.0563
TXN0019521,06/02/2024 10:21,10,Tuesday,172.78,online,CUST000409,31,1255,East,medium,1,0,54.22,118.56,0,0.257,mobile,1,0,0,0,0,0.1477
TXN0019522,22/02/2024 3:16,3,Thursday,619.33,POS,CUST004607,57,2883,Central,high,1,3,34.61,584.72,0,0.223,desktop,0,0,1,1,0,0.5415
TXN0019523,27/05/2024 17:52,17,Monday,38.14,online,CUST003889,52,1848,West,high,1,4,152.83,-114.69,0,0.313,desktop,0,0,0,0,0,0.0393
TXN0019524,09/04/2024 16:37,16,Tuesday,575.8,online,CUST000181,46,3987,North,high,6,1,150.46,425.34,0,0.118,desktop,0,0,0,1,0,0.5233
TXN0019525,27/04/2024 21:37,21,Saturday,341.64,POS,CUST001666,25,1036,East,low,2,10,25.14,316.5,0,0.115,desktop,0,0,0,0,0,0.0239
TXN0019526,17/01/2024 1:20,1,Wednesday,62.02,online,CUST003817,52,1248,North,low,0,5,110.14,-48.12,0,0.69,desktop,1,0,1,0,0,0.3202
TXN0019527,15/05/2024 13:28,13,Wednesday,9.1,POS,CUST003059,64,4765,Central,low,1,4,56.55,-47.45,0,0.484,unknown,0,0,0,0,0,0.0388
TXN0019528,15/03/2024 22:57,22,Friday,166.53,online,CUST001132,56,4913,South,low,2,8,22.76,143.77,0,0.149,desktop,0,0,0,0,0,0.0024
TXN0019529,03/05/2024 9:42,9,Friday,56.47,transfer,CUST005828,62,3319,North,high,3,6,18.7,37.77,0,0.064,desktop,0,1,0,0,0,0.163
TXN0019530,14/01/2024 12:49,12,Sunday,209.94,online,CUST000477,38,1484,South,low,2,3,145.75,64.19,0,0.302,desktop,0,0,0,0,0,0.0122
